1030792972993,-0.0791849,-0.0355647
1030793003329,-0.0786614,-0.0378969
1030793033665,-0.0770026,-0.0379395
1030793064001,-0.0804034,-0.0375185
1030793093523,-0.0800149,-0.0347126
1030793123859,-0.0793479,-0.0347706
1030793154195,-0.0803475,-0.0377858
1030793184531,-0.081198,-0.0426363
1030793214867,-0.0819192,-0.0620809
1030793245212,-0.0805024,-0.0660179
1030793275539,-0.081503,-0.0688763
1030793305875,-0.0816808,-0.0670707
1030793336211,-0.349929,0.436168
1030793366547,-0.638726,0.408882
1030793397678,-0.610589,0.577899
1030793428014,-0.595523,0.567351
1030793458350,-0.594248,0.579206
1030793488686,-0.595906,0.585165
1030793519022,-0.599614,0.565832
1030793549358,-0.594341,0.567467
1030793579694,-0.601035,0.565361
1030793609235,-0.609636,0.582818
1030793639571,-0.609897,0.585539
1030793669907,-0.607382,0.587382
1030793700243,-0.607552,0.587226
1030793730579,-0.609714,0.592846
1030793760915,-0.60987,0.604533
1030793791251,-0.611724,0.59984
1030793821587,-0.610353,0.604903
1030793851923,-0.616708,0.606625
1030793883054,-0.615995,0.606807
1030793912595,-0.616908,0.605311
1030793942931,-0.617016,0.603312
1030793973267,-0.614607,0.605367
1030794003603,-0.616494,0.604538
1030794033939,-0.618505,0.601109
1030794064275,-0.619598,0.596805
1030794094611,-0.617672,0.591532
1030794124947,-0.616376,0.590714
1030794155283,-0.616441,0.58909
1030794185619,-0.615528,0.590374
1030794215955,-0.616505,0.590946
1030794246291,-0.614721,0.587051
1030794276627,-0.611956,0.586118
1030794306963,-0.610681,0.584556
1030794337299,-0.607694,0.584991
1030794367635,-0.60898,0.583288
1030794397971,-0.607839,0.583042
1030794428307,-0.60785,0.584256
1030794458643,-0.608937,0.583861
1030794488979,-0.606749,0.585804
1030794519315,-0.607551,0.584642
1030794549651,-0.610246,0.586473
1030794579987,-0.610934,0.584925
1030794610323,-0.610203,0.583506
1030794640659,-0.609217,0.577374
1030794670995,-0.609126,0.573796
1030794701331,-0.609183,0.570292
1030794731667,-0.609271,0.56865
1030794762798,-0.609654,0.573675
1030794793134,-0.609593,0.575058
1030794823470,-0.609636,0.577075
1030794853806,-0.611631,0.5775
1030794884142,-0.612651,0.577354
1030794914478,-0.614574,0.582859
1030794944814,-0.617049,0.581903
1030794974355,-0.618544,0.576033
1030795004691,-0.61938,0.576099
1030795035027,-0.618283,0.576012
1030795066158,-0.618795,0.576676
1030795096494,-0.619037,0.575511
1030795126830,-0.616979,0.571982
1030795157166,-0.614142,0.563735
1030795186707,-0.616009,0.554923
1030795217043,-0.617883,0.555054
1030795247379,-0.617023,0.554102
1030795277715,-0.616868,0.550264
1030795308051,-0.618193,0.549885
1030795338387,-0.617538,0.548821
1030795368723,-0.619371,0.550034
1030795399059,-0.620127,0.554971
1030795429395,-0.62073,0.556731
1030795459731,-0.623596,0.560456
1030795490067,-0.623956,0.565151
1030795520403,-0.623919,0.571156
1030795550739,-0.624523,0.577863
1030795581075,-0.625581,0.582206
1030795611411,-0.624444,0.585641
1030795641747,-0.625285,0.589026
1030795672083,-0.627462,0.587633
1030795702419,-0.630213,0.575722
1030795732755,-0.627044,0.573684
1030795763886,-0.625117,0.566895
1030795794222,-0.623791,0.561155
1030795824558,-0.622082,0.555204
1030795854894,-0.618275,0.551385
1030795885230,-0.616163,0.544279
1030795915566,-0.610119,0.541094
1030795945902,-0.609841,0.535197
1030795976238,-0.607593,0.531003
1030796006574,-0.60638,0.526933
1030796036910,-0.606075,0.523757
1030796067246,-0.606609,0.522622
1030796097582,-0.21987,0.386891
1030796127123,0.371893,0.291566
1030796157459,0.518879,0.312372
1030796187795,0.557609,0.331429
1030796218131,0.573712,0.327242
1030796248467,0.586315,0.340671
1030796278803,0.582164,0.349075
1030796309139,0.58202,0.346556
1030796339475,0.58388,0.34773
1030796370606,0.581214,0.349111
1030796400942,0.582684,0.341656
1030796431278,0.585252,0.327738
1030796461614,0.586525,0.325132
1030796491950,0.583941,0.317237
1030796522286,0.576871,0.315694
1030796552622,0.579437,0.319264
1030796582958,0.576854,0.316209
1030796613294,0.576603,0.313598
1030796643630,0.573729,0.301411
1030796673966,0.568,0.327806
1030796704302,-0.0672756,0.599966
1030796824851,-0.558313,0.529225
1030796855982,-0.604324,0.544043
1030796885523,-0.616969,0.553393
1030796915859,-0.618043,0.554896
1030796946195,-0.619979,0.551262
1030796976531,-0.619755,0.559581
1030797006867,-0.618903,0.556071
1030797037203,-0.621308,0.552741
1030797067539,-0.614647,0.54806
1030797097875,-0.613074,0.546055
1030797129006,-0.610671,0.545345
1030797159342,-0.605277,0.549966
1030797189678,-0.606547,0.548856
1030797220014,-0.606508,0.540966
1030797249555,-0.604344,0.531765
1030797279891,-0.601018,0.521831
1030797310227,-0.602231,0.518012
1030797340563,-0.640396,0.346569
1030797370889,-0.607203,-0.385172
1030797401235,-0.55893,-0.58175
1030797431561,-0.526326,-0.658398
1030797461907,-0.512536,-0.663932
1030797493038,-0.505101,-0.698638
1030797523374,-0.506641,-0.692457
1030797553710,-0.157958,-0.787209
1030797583251,-0.0536277,-0.758948
1030797614382,-0.0158431,-0.772656
1030797643923,-0.000724196,-0.776507
1030797674259,-0.00290096,-0.794039
1030797704595,-0.0058164,-0.790413
1030797734921,0.00553703,-0.786424
1030797765257,-0.000583172,-0.777739
1030797795593,0.00620556,-0.785613
1030797825939,0.0430489,-0.79774
1030797856275,0.124179,-0.508341
1030797887388,0.158241,-0.360542
1030797916947,0.167046,-0.317183
1030797947283,0.164053,-0.312404
1030797977619,0.167574,-0.318427
1030798007955,0.169526,-0.289401
1030798038291,0.170172,-0.312927
1030798068627,0.171371,-0.311517
1030798098963,0.177326,-0.315552
1030798130076,0.338577,0.125592
1030798159635,0.417642,0.343634
1030798190766,0.443717,0.382503
1030798221102,0.461815,0.368549
1030798251438,0.459146,0.340692
1030798281774,0.46368,0.343921
1030798312110,0.562042,0.362861
1030798342446,0.590979,0.374791
1030798372782,0.589858,0.366345
1030798402323,0.605613,0.36702
1030798433454,0.61261,0.368066
1030798463790,0.625548,0.354892
1030798494145,0.618478,0.356776
1030798524462,0.618103,0.360866
1030798554798,0.614881,0.379381
1030798584339,0.614461,0.383002
1030798614675,0.613091,0.379153
1030798645020,0.613774,0.377735
1030798675347,0.615403,0.399207
1030798705683,0.613593,0.402958
1030798736019,0.611975,0.399978
1030798766364,0.611218,0.394061
1030798796691,0.614797,0.395534
1030798827027,0.617954,0.391227
1030798858177,0.616757,0.378693
1030798888494,0.618785,0.375272
1030798918044,0.618202,0.372643
1030798948380,0.618183,0.368528
1030798978716,0.614288,0.358358
1030799009857,0.612176,0.345602
1030799039397,0.609966,0.337939
1030799069733,0.608457,0.325027
1030799100902,0.605609,0.327627
1030799131238,0.598041,0.348453
1030799161592,0.60112,0.357496
1030799191105,0.600517,0.36568
1030799221450,0.600718,0.390394
1030799252637,0.604242,0.404588
1030799282973,0.606993,0.420571
1030799313309,0.610787,0.428939
1030799343645,0.609515,0.430462
1030799373130,0.609203,0.419969
1030799403466,0.607388,0.418054
1030799434653,0.607744,0.409644
1030799464989,0.606793,0.408968
1030799495325,0.605894,0.40726
1030799525661,0.603529,0.392948
1030799555997,0.603196,0.390955
1030799586333,0.600899,0.391203
1030799615818,0.601588,0.388178
1030799646154,0.603422,0.390544
1030799676490,0.603248,0.382843
1030799706826,0.602654,0.383146
1030799737162,0.602289,0.38183
1030799767498,0.604682,0.375333
1030799797834,0.603128,0.362339
1030799828170,0.603159,0.366387
1030799858506,0.603854,0.365009
1030799889674,0.60383,0.365872
1030799920010,0.604067,0.360962
1030799950365,0.607814,0.359185
1030799980701,0.603885,0.346984
1030800011037,0.421888,0.469852
1030800040513,-0.290254,0.774099
1030800161847,-0.673154,0.633007
1030800193034,-0.716546,0.638206
1030800223370,-0.7359,0.629539
1030800252855,-0.729143,0.634483
1030800283191,-0.735857,0.638021
1030800313527,-0.721656,0.646615
1030800344714,-0.729327,0.638733
1030800374199,-0.725932,0.63285
1030800404535,-0.724397,0.630212
1030800434871,-0.723313,0.625677
1030800466022,-0.724808,0.618674
1030800496358,-0.729349,0.61536
1030800526712,-0.727099,0.613978
1030800557048,-0.732309,0.614481
1030800587384,-0.730636,0.614637
1030800617720,-0.725235,0.617054
1030800648038,-0.722923,0.610202
1030800678392,-0.720595,0.610867
1030800708710,-0.716841,0.610249
1030800738231,-0.719422,0.610758
1030800769382,-0.718514,0.609084
1030800799736,-0.717945,0.610489
1030800829239,-0.719502,0.610116
1030800859575,-0.800425,0.396643
1030800889902,-0.789543,-0.4465
1030800920238,-0.776036,-0.5585
1030800950574,-0.765225,-0.579897
1030800980910,-0.759696,-0.587889
1030801012070,-0.751241,-0.587373
1030801042406,-0.74726,-0.59977
1030801072742,-0.741746,-0.602859
1030801103078,-0.731967,-0.606333
1030801133414,-0.729895,-0.585586
1030801163750,-0.727199,-0.609209
1030801194086,-0.720839,-0.61848
1030801224422,-0.717332,-0.609341
1030801254758,-0.717676,-0.626615
1030801285094,-0.718059,-0.620375
1030801314597,-0.716283,-0.611154
1030801344933,-0.718032,-0.602769
1030801375269,-0.714625,-0.609618
1030801406438,-0.713026,-0.603789
1030801435941,-0.705287,-0.622007
1030801467110,-0.603469,-0.631197
1030801497446,0.107398,-0.659861
1030801618790,0.580219,-0.516802
1030801648293,0.629901,-0.475344
1030801678638,0.625601,-0.453879
1030801708965,0.70355,0.0916221
1030801739310,0.738436,0.334459
1030801770470,0.70582,0.41108
1030801799982,0.702817,0.39646
1030801830318,0.698587,0.396077
1030801860654,0.698241,0.376624
1030801890999,0.700938,0.375693
1030801921326,0.707241,0.393813
1030801951662,0.704313,0.392548
1030801981998,0.703573,0.399525
1030802012334,0.701281,0.408393
1030802042670,0.703008,0.41138
1030802073006,0.697667,0.404922
1030802103342,0.700131,0.396372
1030802133678,0.696135,0.386827
1030802164014,0.693143,0.385021
1030802194350,0.699846,0.369717
1030802224695,0.698782,0.370605
1030802255022,0.698202,0.372316
1030802285358,0.699276,0.374228
1030802315694,0.700316,0.382994
1030802346030,0.699328,0.396695
1030802376366,0.698697,0.400638
1030802406711,0.697306,0.401163
1030802437038,0.698408,0.401121
1030802467374,0.699454,0.40524
1030802497710,0.695768,0.409901
1030802528888,0.69475,0.408884
1030802559224,0.692685,0.408423
1030802589560,0.693627,0.413007
1030802619054,0.692218,0.412606
1030802649390,0.695007,0.413238
1030802679735,0.693083,0.414197
1030802710071,0.504032,0.536167
1030802740398,-0.18922,0.843875
1030802861751,-0.559472,0.685445
1030802892087,-0.600863,0.665855
1030802922414,-0.642053,0.69419
1030802952750,-0.819893,0.733888
1030802983086,-0.835542,0.715274
1030803013422,-0.852093,0.703969
1030803043758,-0.867351,0.694183
1030803074094,-0.865426,0.687868
1030803104430,-0.852902,0.678141
1030803134766,-0.854507,0.668498
1030803165926,-0.856011,0.664335
1030803195438,-0.849429,0.659493
1030803225774,-0.843876,0.653499
1030803256110,-0.846637,0.651438
1030803286446,-0.849171,0.649725
1030803316782,-0.852758,0.647309
1030803347942,-0.85503,0.645393
1030803377454,-0.851163,0.642704
1030803407790,-0.844269,0.202995
1030803438950,-0.803172,-0.379378
1030803468462,-0.712686,-0.546202
1030803498798,-0.683016,-0.536761
1030803529134,-0.667884,-0.538232
1030803559470,-0.655811,-0.553471
1030803589806,-0.654618,-0.545749
1030803620142,-0.656224,-0.525308
1030803651302,-0.655262,-0.540098
1030803680805,-0.657535,-0.55937
1030803711150,-0.659343,-0.559495
1030803741477,-0.657428,-0.558218
1030803771822,-0.657134,-0.577653
1030803802158,-0.647023,-0.572905
1030803832494,-0.643522,-0.568703
1030803862830,-0.640278,-0.575766
1030803893166,-0.639952,-0.567128
1030803923502,-0.639264,-0.558566
1030803953838,-0.638427,-0.562066
1030803984174,-0.634876,-0.557685
1030804014510,-0.63717,-0.574504
1030804044846,-0.633499,-0.588226
1030804075182,-0.616484,-0.58616
1030804105518,0.0193778,-0.581797
1030804135854,0.445648,-0.331523
1030804166190,0.498221,-0.244886
1030804196526,0.536147,-0.194361
1030804226862,0.514767,-0.14851
1030804257198,0.526734,-0.145511
1030804287534,0.527078,-0.135508
1030804317870,0.514705,-0.157227
1030804348206,0.538237,-0.153304
1030804378542,0.611797,0.300324
1030804409702,0.642313,0.473196
1030804439214,0.651315,0.512313
1030804469550,0.649103,0.495766
1030804499895,0.650774,0.479106
1030804531046,0.648213,0.480766
1030804561382,0.645758,0.478351
1030804590903,0.646038,0.503906
1030804621239,0.655364,0.498747
1030804651575,0.653125,0.501595
1030804681902,0.654531,0.504783
1030804712247,0.654099,0.516073
1030804742583,0.652072,0.521229
1030804772919,0.656025,0.524553
1030804803255,0.655917,0.521161
1030804833591,0.656491,0.514671
1030804863927,0.654548,0.509542
1030804894263,0.651554,0.504702
1030804924599,0.652482,0.515116
1030804954935,0.653895,0.512601
1030804985271,0.652301,0.502484
1030805015598,0.647698,0.496717
1030805045943,0.646139,0.480367
1030805077112,0.645433,0.47759
1030805107448,0.632567,0.517166
1030805137784,-0.0201139,0.895525
1030805167287,-0.640544,0.948438
1030805288631,-0.72468,0.800285
1030805318958,-0.754534,0.764561
1030805349294,-0.771841,0.74123
1030805380454,-0.783558,0.727587
1030805410790,-0.779985,0.72077
1030805440302,-0.778407,0.71159
1030805471462,-0.782943,0.706203
1030805500983,-0.78634,0.704975
1030805532134,-0.793808,0.706482
1030805561655,-0.79865,0.709076
1030805591991,-0.799178,0.708151
1030805622327,-0.801266,0.712812
1030805652663,-0.801053,0.71134
1030805682990,-0.821839,0.261459
1030805713326,-0.787041,-0.366602
1030805744486,-0.733578,-0.528946
1030805773998,-0.714766,-0.564438
1030805805139,-0.698875,-0.587652
1030805835475,-0.687793,-0.582067
1030805865811,-0.674742,-0.611852
1030805896147,-0.663963,-0.600319
1030805925669,-0.654668,-0.608729
1030805956005,-0.642117,-0.594229
1030805986341,-0.636972,-0.592103
1030806016677,-0.63368,-0.626949
1030806047013,-0.635445,-0.612926
1030806077349,-0.636086,-0.600863
1030806107685,-0.637681,-0.628825
1030806138021,-0.633831,-0.636595
1030806169190,-0.629872,-0.63326
1030806198693,-0.626369,-0.636729
1030806229029,-0.620373,-0.635402
1030806260198,-0.621173,-0.64618
1030806290534,-0.481157,-0.662814
1030806320870,0.141537,-0.677256
1030806351206,0.645081,-0.639287
1030806381542,0.763096,-0.542
1030806411878,0.805203,-0.490374
1030806442214,0.803544,-0.464624
1030806472550,0.799443,-0.460268
1030806502886,0.794994,-0.434177
1030806533222,0.779132,-0.445035
1030806563558,0.770765,-0.452018
1030806593070,0.759765,-0.470216
1030806624230,0.760168,-0.481449
1030806653742,0.751559,-0.48466
1030806684902,0.754771,-0.491826
1030806714414,0.75303,-0.493838
1030806744750,0.741606,-0.536175
1030806775086,0.744486,-0.536208
1030806806227,0.750473,-0.515321
1030806835979,0.744308,-0.075382
1030806866899,0.683288,0.21607
1030806897272,0.655616,0.316303
1030806926739,0.637354,0.350779
1030806957102,0.628635,0.376346
1030806987447,0.619351,0.375161
1030807018598,0.621573,0.369585
1030807048934,0.618368,0.356285
1030807079270,0.61767,0.368318
1030807109606,0.618363,0.363547
1030807139942,0.617184,0.379254
1030807170278,0.615716,0.382856
1030807199799,0.611892,0.368262
1030807230135,0.610406,0.366775
1030807261286,0.610036,0.359366
1030807291622,0.608367,0.35441
1030807321143,0.608171,0.367749
1030807351479,0.607651,0.370345
1030807381815,0.608486,0.366212
1030807412151,0.608845,0.374092
1030807442487,0.609711,0.37431
1030807473638,0.602304,0.370175
1030807503974,0.602991,0.37415
1030807533486,0.602294,0.379345
1030807563831,0.599903,0.37236
1030807594167,0.598568,0.365591
1030807624503,0.596895,0.368706
1030807655654,0.59764,0.375557
1030807685175,0.596053,0.386811
1030807715511,0.303471,0.695433
1030807746662,-0.419673,0.899628
1030807776174,-0.717091,0.875586
1030807806510,-0.742121,0.826179
1030807836846,-0.732471,0.814699
1030807867182,-0.703771,0.778225
1030807897518,-0.711928,0.757669
1030807928696,-0.710097,0.746847
1030807959014,-0.721168,0.740963
1030807989350,-0.73215,0.736033
1030808019686,-0.729558,0.733192
1030808050022,-0.728299,0.739225
1030808080358,-0.727817,0.738004
1030808109870,-0.727578,0.734201
1030808140206,-0.729937,0.7362
1030808170542,-0.735058,0.735313
1030808201702,-0.732407,0.739351
1030808231214,-0.734473,0.731467
1030808262374,-0.732548,0.729756
1030808292710,-0.736151,0.726999
1030808323046,-0.733302,0.729257
1030808352567,-0.734254,0.72102
1030808382903,-0.736802,0.70958
1030808413239,-0.753118,-0.0111897
1030808443566,-0.656017,-0.404452
1030808473902,-0.596843,-0.453361
1030808504238,-0.568823,-0.44717
1030808534565,-0.55813,-0.467699
1030808564901,-0.552689,-0.478696
1030808595237,-0.55006,-0.482404
1030808625573,-0.536645,-0.512281
1030808655918,-0.536017,-0.508965
1030808686245,-0.540047,-0.497632
1030808717395,-0.544381,-0.474205
1030808747731,-0.542023,-0.485287
1030808778067,-0.539378,-0.492592
1030808808403,-0.540172,-0.497736
1030808838739,-0.536777,-0.510193
1030808869075,-0.537973,-0.514713
1030808899411,-0.53761,-0.524569
1030808929747,-0.534134,-0.51827
1030808960083,-0.534959,-0.516652
1030808990419,-0.0286048,-0.635458
1030809020755,0.515854,-0.655224
1030809051091,0.82862,-0.549681
1030809081427,0.846081,-0.51883
1030809111782,0.845181,-0.495521
1030809141285,0.838987,-0.483452
1030809171621,0.879311,-0.489802
1030809201957,0.860251,-0.495503
1030809233107,0.865575,-0.493886
1030809262638,0.867157,-0.49892
1030809292974,0.862816,-0.49846
1030809323301,0.858833,-0.500279
1030809353646,0.857982,-0.421181
1030809383973,0.822928,0.231237
1030809414318,0.800756,0.289907
1030809444654,0.785944,0.310804
1030809474990,0.774301,0.310147
1030809505326,0.766936,0.333769
1030809535662,0.760744,0.325655
1030809565998,0.7575,0.340337
1030809596334,0.671002,0.409689
1030809626670,0.651939,0.418
1030809657830,0.629745,0.407045
1030809687333,0.612671,0.396664
1030809718502,0.610351,0.401871
1030809748014,0.60008,0.414223
1030809778350,0.598884,0.407867
1030809808686,0.597141,0.403618
1030809839022,0.593435,0.408782
1030809870182,0.593091,0.404656
1030809899694,0.593391,0.411711
1030809930854,0.592999,0.408503
1030809961190,0.592451,0.409009
1030809991526,0.593548,0.426411
1030810021862,0.589805,0.428297
1030810052198,0.591561,0.425256
1030810082534,0.59273,0.423846
1030810112046,0.592525,0.427011
1030810142382,0.594257,0.434384
1030810173542,0.594827,0.443807
1030810203054,0.597332,0.462624
1030810233390,0.5981,0.463547
1030810263726,0.597162,0.475242
1030810294062,0.597299,0.477121
1030810324398,0.596659,0.478756
1030810354734,0.0237819,0.774827
1030810385875,-0.71437,0.825791
1030810507238,-0.819976,0.7112
1030810537574,-0.834165,0.691713
1030810567910,-0.852188,0.695079
1030810598246,-0.873805,0.687971
1030810628582,-0.872551,0.696653
1030810658094,-0.87108,0.697604
1030810688421,-0.866605,0.692644
1030810718757,-0.859678,0.684577
1030810749102,-0.849534,0.680155
1030810779438,-0.841587,0.676346
1030810810579,-0.84731,0.676655
1030810840101,-0.852832,0.425528
1030810870437,-0.836121,-0.110251
1030810900773,-0.755134,-0.451396
1030810931923,-0.722111,-0.475034
1030810962259,-0.700036,-0.480205
1030810992595,-0.695056,-0.499116
1030811022931,-0.684049,-0.519475
1030811053267,-0.675415,-0.517842
1030811083603,-0.668082,-0.513291
1030811113939,-0.65386,-0.52224
1030811144275,-0.657142,-0.508646
1030811174611,-0.654056,-0.513643
1030811204133,-0.651935,-0.51754
1030811234469,-0.652012,-0.510935
1030811265619,-0.655722,-0.500874
1030811295955,-0.653265,-0.523203
1030811326310,-0.650876,-0.526767
1030811356627,-0.651924,-0.527951
1030811386963,-0.653653,-0.522058
1030811417299,-0.64993,-0.519189
1030811447635,-0.651679,-0.517094
1030811477971,-0.653786,-0.51834
1030811508307,-0.660463,-0.52954
1030811537838,-0.664778,-0.531045
1030811568165,-0.666513,-0.533826
1030811598501,-0.668854,-0.534747
1030811628837,-0.664816,-0.533696
1030811659173,-0.659162,-0.538301
1030811689518,-0.654904,-0.543003
1030811719854,-0.656238,-0.54149
1030811750181,-0.654774,-0.540224
1030811780517,-0.653538,-0.536637
1030811811667,-0.654561,-0.535609
1030811842003,-0.646978,-0.534764
1030811872339,-0.272083,-0.476159
1030811902675,-0.101477,-0.291954
1030811932197,-0.0578508,-0.25056
1030811962533,-0.035974,-0.238748
1030811992869,-0.0245755,-0.244193
1030812023205,-0.0155014,-0.23271
1030812053541,-0.00889844,-0.243812
1030812083877,-0.011942,-0.256484
1030812114213,-0.00991708,-0.238465
1030812144549,-0.0157661,-0.244778
1030812174885,-0.0122051,-0.253496
1030812205221,-0.0137349,-0.223418
1030812235557,-0.0143869,-0.230856
1030812265893,-0.0208147,-0.24413
1030812296229,-0.0201965,-0.264233
1030812326565,0.0894299,-0.245784
1030812356901,0.373424,0.219959
1030812387237,0.444409,0.400835
1030812418387,0.45403,0.43509
1030812448723,0.462711,0.448968
1030812478245,0.466653,0.466982
1030812509395,0.460599,0.44518
1030812539731,0.471393,0.446761
1030812570067,0.472243,0.473309
1030812600403,0.472562,0.474149
1030812630739,0.467158,0.452934
1030812661075,0.220582,0.411943
1030812691411,0.173832,0.356582
